identifier,name_infered_activity,family,genus,species,evolutionary_order,cystein_group,major_group,zhang_subfamily,zhang_toxinType,zhang_conformation,ritu_class,activity,receptor,groups,representative,x_umap,y_umap,z_umap,x_pca,y_pca,z_pca,variance,x_tsne,y_tsne,z_tsne
SP|P01454|Naja annulifera,Cytotoxin,Elapidae,Naja,Naja annulifera,4.0,Short-chain,3FTx,,,,,,,,,,,,,,,,,,
SP|P01453|Naja annulifera,Cytotoxin,Elapidae,Naja,Naja annulifera,4.0,Short-chain,3FTx,,,,,,,,,,,,,,,,,,
SP|P0DL82|Calliophis bivirgatus,,Elapidae,Calliophis,Calliophis bivirgatus,4.0,Short-chain,3FTx,,,,,,,,,,,,,,,,,,
NCBI|DENJA_GHPA01000962.1_C460_272|Dendroaspis jamesoni jamesoni,,Elapidae,Dendroaspis,Dendroaspis jamesoni jamesoni,,,,,,,,,,,,,,,,,,,,,
NCBI|MICLE_IACK01242084.1_46_240|Micrurus lemniscatus lemniscatus,,Elapidae,Micrurus,Micrurus lemniscatus lemniscatus,,,,,,,,,,,,,,,,,,,,,
SP|P01402|Hemachatus haemachatus,Weak toxin,Elapidae,Hemachatus,Hemachatus haemachatus,4.0,Short-chain,3FTx,,,,,,,,,,,,,,,,,,
SP|P0DQH2|Hemachatus haemachatus,,Elapidae,Hemachatus,Hemachatus haemachatus,4.0,Short-chain,3FTx,,,,,,,,,,,,,,,,,,
SP|P25677|Naja annulifera,Weak toxin,Elapidae,Naja,Naja annulifera,4.0,Short-chain,3FTx,,,,,,,,,,,,,,,,,,
SP|P25678|Naja annulifera,Weak toxin,Elapidae,Naja,Naja annulifera,4.0,Short-chain,3FTx,,,,,,,,,,,,,,,,,,
SP|P25682|Dendroaspis jamesoni kaimosae,3FTx,Elapidae,Dendroaspis,Dendroaspis jamesoni kaimosae,3.0,Basal,3FTx,,,,,,,,,,,,,,,,,,
NCBI|DENJA_GHPB01001485.1_C349_161|Dendroaspis jamesoni kaimosae,,Elapidae,Dendroaspis,Dendroaspis jamesoni kaimosae,,,,,,,,,,,,,,,,,,,,,
NCBI|DENJA_GHPA01002461.1_C321_136|Dendroaspis jamesoni jamesoni,,Elapidae,Dendroaspis,Dendroaspis jamesoni jamesoni,,,,,,,,,,,,,,,,,,,,,
NCBI|DENVI_GHPC01002196.1_C276_88|Dendroaspis viridis,,Elapidae,Dendroaspis,Dendroaspis viridis,,,,,,,,,,,,,,,,,,,,,
None|Phci_17|Phascolarctos cinereus,,Phascolarctidae,Phascolarctos,Phascolarctos cinereus,1.0,Ly-6,Ly-6,,,,,,,,,,,,,,,,,,
NCBI|Nana_c3_dn_17|Naja naja,,Elapidae,Naja,Naja naja,6.0,snake genomic,snake genomic,,,,,,,,,,,,,,,,,,
NCBI|Nnaj_CM019150_1_np121212_gene_1_mRNA_17_mka|Naja naja,,Elapidae,Naja,Naja naja,,,,,,,,,,,,,,,,,,,,,
None|Nana_c3_16|Naja naja,,Elapidae,Naja,Naja naja,6.0,snake genomic,snake genomic,,,,,,,,,,,,,,,,,,
NCBI|MICLE_IACK01022838.1_1_171|Micrurus lemniscatus lemniscatus,,Elapidae,Micrurus,Micrurus lemniscatus lemniscatus,,,,,,,,,,,,,,,,,,,,,
NCBI|MICSU_IACN01083857.1_C448_215|Micrurus surinamensis,,Elapidae,Micrurus,Micrurus surinamensis,,,,,,,,,,,,,,,,,,,,,
NCBI|MICLE_IACK01022837.1_22_255|Micrurus lemniscatus lemniscatus,,Elapidae,Micrurus,Micrurus lemniscatus lemniscatus,,,,,,,,,,,,,,,,,,,,,
NCBI|NAJPA_GIJJ01001759.1_C249_13|Naja pallida,,Elapidae,Naja,Naja pallida,,,,,,,,,,,,,,,,,,,,,
None|Pseudocerastes_urarachnoides_3FTx_05|Pseudocerastes urarachnoides,,Viperidae,Pseudocerastes,Pseudocerastes urarachnoides,6.0,Weird,3FTx,,,,,,,,,,,,,,,,,,
None|Vipera_transcaucasiana_3FTx_08|Vipera transcaucasiana,,Viperidae,Vipera,Vipera transcaucasiana,6.0,Weird,3FTx,,,,,,,,,,,,,,,,,,
NCBI|Pbiv_NW_006543148_1_gene_1_mRNA_1|Python bivittatus,,Pythonidae,Python,Python bivittatus,,,,,,,,,,,,,,,,,,,,,
NCBI|MICSP_IACM01092118.1_13_264|Micrurus spixii,,Elapidae,Micrurus,Micrurus spixii,,,,,,,,,,,,,,,,,,,,,
NCBI|CROCE_GGMJ01000005.1_1_252|Crotalus cerastes,,Viperidae,Crotalus,Crotalus cerastes,,,,,,,,,,,,,,,,,,,,,
None|Vako_dn8|Varanus komodoensis,,Varanidae,Varanus,Varanus komodoensis,1.0,Ly-6,Ly-6,,,,,,,,,,,,,,,,,,
NCBI|PSETE_GDAD01000185.1_103_345|Pseudonaja textilis,,Elapidae,Pseudonaja,Pseudonaja textilis,,,,,,,,,,,,,,,,,,,,,
SP|P24778|Hemachatus haemachatus,Cytotoxin,Elapidae,Hemachatus,Hemachatus haemachatus,4.0,Short-chain,3FTx,,,,,,,,,,,,,,,,,,
SP|P83302|Ophiophagus hannah,Neurotoxin,Elapidae,Ophiophagus,Ophiophagus hannah,4.0,Short-chain,3FTx,,,,,,,,,,,,,,,,,,
NCBI|MICLE_IACK01196011.1_C295_38|Micrurus lemniscatus lemniscatus,,Elapidae,Micrurus,Micrurus lemniscatus lemniscatus,,,,,,,,,,,,,,,,,,,,,
TR|A0A0H4BLZ7|Micrurus browni,,Elapidae,Micrurus,Micrurus browni,4.0,Short-chain,3FTx,,,,,,,,,,,,,,,,,,
TR|A0A0H4BEF7|Micrurus diastema,,Elapidae,Micrurus,Micrurus diastema,4.0,Short-chain,3FTx,,,,,,,,,,,,,,,,,,
TR|A0A194ASF5|Micrurus tener,,Elapidae,Micrurus,Micrurus tener,4.0,Short-chain,3FTx,,,,,,,,,,,,,,,,,,
TR|A0A0H4IS80|Micrurus tener,,Elapidae,Micrurus,Micrurus tener,4.0,Short-chain,3FTx,,,,,,,,,,,,,,,,,,
NCBI|MICCO_FL590874.1_84_269|Micrurus corallinus,,Elapidae,Micrurus,Micrurus corallinus,,,,,,,,,,,,,,,,,,,,,
TR|U3FYQ9|Micrurus fulvius,,Elapidae,Micrurus,Micrurus fulvius,4.0,Short-chain,3FTx,,,,,,,,,,,,,,,,,,
TR|A0A346CLY7|Ahaetulla prasina,,Colubridae,Ahaetulla,Ahaetulla prasina,6.0,Weird,3FTx,,,,,,,,,,,,,,,,,,
NCBI|ATRAT_GAMF01005539.1_32_289|Atractaspis aterrima,,Lamprophiidae,Atractaspis,Atractaspis aterrima,,,,,,,,,,,,,,,,,,,,,
NCBI|Atractaspis_aterrima_GAMF01005539|Atractaspis aterrima,,Lamprophiidae,Atractaspis,Atractaspis aterrima,3.0,Basal,3FTx,,,,,,,,,,,,,,,,,,
SP|P82462|Naja kaouthia,Muscarinic,Elapidae,Naja,Naja kaouthia,,,,,,,,,,,,,,,,,,,,,
SP|P0DQQ3|Naja melanoleuca,Muscarinic,Elapidae,Naja,Naja melanoleuca,4.0,Short-chain,3FTx,,,,,,,,,,,,,,,,,,
NCBI|Nnaj_CM019150_1_np121212_gene_1_mRNA_13|Naja naja,,Elapidae,Naja,Naja naja,,,,,,,,,,,,,,,,,,,,,
NCBI|ASPSC_GHOC01001195.1_C374_120|Aspidelaps scutatus,,Elapidae,Aspidelaps,Aspidelaps scutatus,,,,,,,,,,,,,,,,,,,,,
NCBI|NAJPA_GIJJ01000770.1_C467_213|Naja pallida,,Elapidae,Naja,Naja pallida,,,,,,,,,,,,,,,,,,,,,
NCBI|ATRAT_GAMF01047773.1_120_359|Atractaspis aterrima,,Lamprophiidae,Atractaspis,Atractaspis aterrima,,,,,,,,,,,,,,,,,,,,,
NCBI|MICLE_IACI01006908.1_C324_85|Micrurus lemniscatus carvalhoi,,Elapidae,Micrurus,Micrurus lemniscatus carvalhoi,,,,,,,,,,,,,,,,,,,,,
NCBI|Tele_NC_045548_1_gene_1_mRNA_16|Thamnophis elegans,,Colubridae,Thamnophis,Thamnophis elegans,,,,,,,,,,,,,,,,,,,,,
NCBI|MICAL_JG743827.1_16_264|Micrurus altirostris,,Elapidae,Micrurus,Micrurus altirostris,,,,,,,,,,,,,,,,,,,,,
NCBI|MICCO_IACJ01051156.1_C353_108|Micrurus corallinus,,Elapidae,Micrurus,Micrurus corallinus,,,,,,,,,,,,,,,,,,,,,
NCBI|MICSU_IACN01037379.1_47_277|Micrurus surinamensis,,Elapidae,Micrurus,Micrurus surinamensis,,,,,,,,,,,,,,,,,,,,,
NCBI|MICCO_IACJ01062273.1_C457_209|Micrurus corallinus,,Elapidae,Micrurus,Micrurus corallinus,,,,,,,,,,,,,,,,,,,,,
NCBI|MICCO_IACJ01062272.1_C287_39|Micrurus corallinus,,Elapidae,Micrurus,Micrurus corallinus,,,,,,,,,,,,,,,,,,,,,
NCBI|MICCO_IACJ01138867.1_C388_128|Micrurus corallinus,,Elapidae,Micrurus,Micrurus corallinus,,,,,,,,,,,,,,,,,,,,,
NCBI|DENJA_GHPB01001482.1_C448_212|Dendroaspis jamesoni kaimosae,,Elapidae,Dendroaspis,Dendroaspis jamesoni kaimosae,,,,,,,,,,,,,,,,,,,,,
NCBI|MICLE_IACK01179260.1_41_280|Micrurus lemniscatus lemniscatus,,Elapidae,Micrurus,Micrurus lemniscatus lemniscatus,,,,,,,,,,,,,,,,,,,,,
NCBI|DENVI_GHPC01000454.1_C741_505|Dendroaspis viridis,,Elapidae,Dendroaspis,Dendroaspis viridis,,,,,,,,,,,,,,,,,,,,,
SP|P81946|Dendroaspis angusticeps,,Elapidae,Dendroaspis,Dendroaspis angusticeps,4.0,Short-chain,3FTx,,,,,,,,,,,,,,,,,,
NCBI|MICCO_FL590954.1_1_240|Micrurus corallinus,,Elapidae,Micrurus,Micrurus corallinus,,,,,,,,,,,,,,,,,,,,,
NCBI|MICSP_IACM01115014.1_C372_136|Micrurus spixii,,Elapidae,Micrurus,Micrurus spixii,,,,,,,,,,,,,,,,,,,,,
NCBI|MICSU_IACN01037374.1_29_277|Micrurus surinamensis,,Elapidae,Micrurus,Micrurus surinamensis,,,,,,,,,,,,,,,,,,,,,
NCBI|MICAL_JG744005.1_7_258|Micrurus altirostris,,Elapidae,Micrurus,Micrurus altirostris,,,,,,,,,,,,,,,,,,,,,
NCBI|Tele_NC_045548_1_gene_1_mRNA_14|Thamnophis elegans,,Colubridae,Thamnophis,Thamnophis elegans,,,,,,,,,,,,,,,,,,,,,
NCBI|MICLE_IACK01034485.1_24_263|Micrurus lemniscatus lemniscatus,,Elapidae,Micrurus,Micrurus lemniscatus lemniscatus,,,,,,,,,,,,,,,,,,,,,
SP|P86097|Micrurus surinamensis,3FTx,Elapidae,Micrurus,Micrurus surinamensis,4.0,Short-chain,3FTx,,,,,,,,,,,,,,,,,,
NCBI|MICCO_IACJ01115251.1_10_243|Micrurus corallinus,,Elapidae,Micrurus,Micrurus corallinus,,,,,,,,,,,,,,,,,,,,,
SP|P86421|Micrurus frontalis,Frontoxin,Elapidae,Micrurus,Micrurus frontalis,4.0,Short-chain,3FTx,,,,,,,,,,,,,,,,,,
NCBI|MICSU_IACN01077346.1_C348_109|Micrurus surinamensis,,Elapidae,Micrurus,Micrurus surinamensis,,,,,,,,,,,,,,,,,,,,,
NCBI|MICSU_IACN01093897.1_C387_133|Micrurus surinamensis,,Elapidae,Micrurus,Micrurus surinamensis,,,,,,,,,,,,,,,,,,,,,
None|Psammophis_subtaeniatus_unigene33896|Psammophis subtaeniatus,,Lamprophiidae,Psammophis,Psammophis subtaeniatus,3.0,Basal,3FTx,,,,,,,,,,,,,,,,,,
None|Psammophis_schokari_unigene221596|Psammophis schokari,,Lamprophiidae,Psammophis,Psammophis schokari,3.0,Basal,3FTx,,,,,,,,,,,,,,,,,,
None|Psammophis_schokari_unigene36962|Psammophis schokari,,Lamprophiidae,Psammophis,Psammophis schokari,3.0,Basal,3FTx,,,,,,,,,,,,,,,,,,
None|Psammophis_schokari_unigene503446|Psammophis schokari,,Lamprophiidae,Psammophis,Psammophis schokari,3.0,Basal,3FTx,,,,,,,,,,,,,,,,,,
SP|P0DKS3|Dendroaspis polylepis polylepis,Mambalgin,Elapidae,Dendroaspis,Dendroaspis polylepis polylepis,4.0,Short-chain,3FTx,,,,,Allosteric modulator,Acid-sensing ion channel (ASIC),2.0,False,,,,,,,,,,
NCBI|Tele_NC_045548_1_gene_1_mRNA_4_mka|Thamnophis elegans,,Colubridae,Thamnophis,Thamnophis elegans,,,,,,,,,,,,,,,,,,,,,
NCBI|Tele_NC_045548_1_gene_1_mRNA_6_mka|Thamnophis elegans,,Colubridae,Thamnophis,Thamnophis elegans,,,,,,,,,,,,,,,,,,,,,
NCBI|Tele_NC_045548_1_gene_1_mRNA_13_mka|Thamnophis elegans,,Colubridae,Thamnophis,Thamnophis elegans,,,,,,,,,,,,,,,,,,,,,
NCBI|Tele_NC_045548_1_gene_1_mRNA_11_mka|Thamnophis elegans,,Colubridae,Thamnophis,Thamnophis elegans,,,,,,,,,,,,,,,,,,,,,
NCBI|Tele_NC_045548_1_gene_1_mRNA_9_mka|Thamnophis elegans,,Colubridae,Thamnophis,Thamnophis elegans,,,,,,,,,,,,,,,,,,,,,
None|Nana_c3_8|Naja naja,,Elapidae,Naja,Naja naja,1.0,snake genomic,snake genomic,,,,,,,,,,,,,,,,,,
NCBI|Tele_NC_045548_1_gene_1_mRNA_8_mka|Thamnophis elegans,,Colubridae,Thamnophis,Thamnophis elegans,,,,,,,,,,,,,,,,,,,,,
SP|P14534|Bungarus fasciatus,Short neurotoxin,Elapidae,Bungarus,Bungarus fasciatus,4.0,Short-chain,3FTx,,,,,,,,,,,,,,,,,,
SP|P01464|Naja annulifera,Cytotoxin,Elapidae,Naja,Naja annulifera,4.0,Short-chain,3FTx,,,,,,,,,,,,,,,,,,
SP|P01462|Naja annulifera,Cytotoxin,Elapidae,Naja,Naja annulifera,4.0,Short-chain,3FTx,,,,,,,,,,,,,,,,,,
SP|P01465|Naja annulifera,Cytotoxin,Elapidae,Naja,Naja annulifera,4.0,Short-chain,3FTx,,,,,,,,,,,,,,,,,,
SP|P01466|Naja annulifera,Cytotoxin,Elapidae,Naja,Naja annulifera,4.0,Short-chain,3FTx,,,,,,,,,,,,,,,,,,
SP|P01460|Naja annulifera,Cytotoxin,Elapidae,Naja,Naja annulifera,4.0,Short-chain,3FTx,,,,,,,,,,,,,,,,,,
SP|P01456|Naja nivea,Cytotoxin,Elapidae,Naja,Naja nivea,4.0,Short-chain,3FTx,,,,,,,,,,,,,,,,,,
SP|P01455|Naja annulifera,Cytotoxin,Elapidae,Naja,Naja annulifera,4.0,Short-chain,3FTx,,,,,,,,,,,,,,,,,,
SP|P24777|Hemachatus haemachatus,Cytotoxin,Elapidae,Hemachatus,Hemachatus haemachatus,4.0,Short-chain,3FTx,,,,,,,,,,,,,,,,,,
SP|B3EWH9|Hemachatus haemachatus,Three-finger hemachatoxin,Elapidae,Hemachatus,Hemachatus haemachatus,4.0,Short-chain,3FTx,,,,,,,,,,,,,,,,,,
SP|P01471|Hemachatus haemachatus,Cytotoxin,Elapidae,Hemachatus,Hemachatus haemachatus,4.0,Short-chain,3FTx,,,,,,,,,,,,,,,,,,
SP|P24776|Hemachatus haemachatus,Cytotoxin,Elapidae,Hemachatus,Hemachatus haemachatus,4.0,Short-chain,3FTx,,,,,,,,,,,,,,,,,,
SP|P0DUK7|Naja atra,,Elapidae,Naja,Naja atra,4.0,Short-chain,3FTx,,,,,,,,,,,,,,,,,,
SP|P62377|Naja naja,Cytotoxin,Elapidae,Naja,Naja naja,,,,,,,,,,,,,,,,,,,,,
SP|P14541|Naja kaouthia,Cytotoxin,Elapidae,Naja,Naja kaouthia,4.0,Short-chain,3FTx,,,,,,,,,,,,,,,,,,
SP|P62390|Naja annulifera,Cytotoxin,Elapidae,Naja,Naja annulifera,4.0,Short-chain,3FTx,,,,,,,,,,,,,,,,,,
SP|P62394|Naja haje haje,Cytotoxin,Elapidae,Naja,Naja haje haje,,,,,,,,,,,,,,,,,,,,,
SP|P01463|Naja nivea,Cytotoxin,Elapidae,Naja,Naja nivea,4.0,Short-chain,3FTx,,,,,,,,,,,,,,,,,,
SP|P01457|Naja haje haje,Cytotoxin,Elapidae,Naja,Naja haje haje,4.0,Short-chain,3FTx,,,,,,,,,,,,,,,,,,
NCBI|Tele_NC_045548_1_gene_1_mRNA_5_mka|Thamnophis elegans,,Colubridae,Thamnophis,Thamnophis elegans,,,,,,,,,,,,,,,,,,,,,
SP|P25517|Naja mossambica,Cytotoxin,Elapidae,Naja,Naja mossambica,4.0,Short-chain,3FTx,,,,,Cell lysis,Cell membrane,5.0,False,,,,,,,,,,
SP|P01441|Naja oxiana,Cytotoxin,Elapidae,Naja,Naja oxiana,4.0,Short-chain,3FTx,,,,,,,,,,,,,,,,,,
SP|Q9PS34|Naja oxiana,Cytotoxin,Elapidae,Naja,Naja oxiana,4.0,Short-chain,3FTx,,,,,,,,,,,,,,,,,,
SP|P60309|Naja atra,Cytotoxin,Elapidae,Naja,Naja atra,4.0,Short-chain,3FTx,,,,,,,,,,,,,,,,,,
SP|P60308|Naja atra,Cytotoxin,Elapidae,Naja,Naja atra,4.0,Short-chain,3FTx,,,,,,,,,,,,,,,,,,
SP|P60307|Naja atra,Cytotoxin,Elapidae,Naja,Naja atra,4.0,Short-chain,3FTx,,,,,,,,,,,,,,,,,,
NCBI|Nnaj_CM019150_1_np121212_gene_1_mRNA_14|Naja naja,,Elapidae,Naja,Naja naja,,,,,,,,,,,,,,,,,,,,,
SP|P60305|Naja kaouthia,Cytotoxin,Elapidae,Naja,Naja kaouthia,,,,,,,,,,,,,,,,,,,,,
SP|P01452|Naja mossambica,Cytotoxin,Elapidae,Naja,Naja mossambica,4.0,Short-chain,3FTx,,,,,Cell lysis,Cell membrane,5.0,False,,,,,,,,,,
SP|P86540|Naja naja,Cytotoxin,Elapidae,Naja,Naja naja,4.0,Short-chain,3FTx,,,,,,,,,,,,,,,,,,
SP|P86382|Naja naja,Cytotoxin,Elapidae,Naja,Naja naja,4.0,Short-chain,3FTx,,,,,,,,,,,,,,,,,,
NCBI|Nnaj_CM019150_1_np121212_gene_1_mRNA_10|Naja naja,,Elapidae,Naja,Naja naja,,,,,,,,,,,,,,,,,,,,,
SP|P24779|Naja kaouthia,Cytotoxin,Elapidae,Naja,Naja kaouthia,4.0,Short-chain,3FTx,,,,,,,,,,,,,,,,,,
SP|P01446|Naja kaouthia,Cytotoxin,Elapidae,Naja,Naja kaouthia,4.0,Short-chain,3FTx,,,,,,,,,,,,,,,,,,
SP|P01445|Naja kaouthia,Cytotoxin,Elapidae,Naja,Naja kaouthia,4.0,Short-chain,3FTx,,,,,,,,,,,,,,,,,,
SP|P24780|Naja naja,Cytotoxin,Elapidae,Naja,Naja naja,4.0,Short-chain,3FTx,,,,,,,,,,,,,,,,,,
NCBI|Nnaj_CM019150_1_np121212_gene_1_mRNA_18|Naja naja,,Elapidae,Naja,Naja naja,,,,,,,,,,,,,,,,,,,,,
SP|P01447|Naja naja,Cytotoxin,Elapidae,Naja,Naja naja,4.0,Short-chain,3FTx,,,,,,,,,,,,,,,,,,
SP|P01461|Naja annulifera,Cytotoxin,Elapidae,Naja,Naja annulifera,4.0,Short-chain,3FTx,,,,,,,,,,,,,,,,,,
SP|P60306|Naja atra,Cytotoxin,Elapidae,Naja,Naja atra,4.0,Short-chain,3FTx,,,,,,,,,,,,,,,,,,
SP|P01451|Naja oxiana,Cytotoxin,Elapidae,Naja,Naja oxiana,4.0,Short-chain,3FTx,,,,,,,,,,,,,,,,,,
NCBI|Nnaj_CM019150_1_np121212_gene_1_mRNA_15|Naja naja,,Elapidae,Naja,Naja naja,,,,,,,,,,,,,,,,,,,,,
SP|P83345|Naja sagittifera,Cytotoxin,Elapidae,Naja,Naja sagittifera,4.0,Short-chain,3FTx,,,,,,,,,,,,,,,,,,
SP|P86541|Naja naja,Cytotoxin,Elapidae,Naja,Naja naja,4.0,Short-chain,3FTx,,,,,,,,,,,,,,,,,,
SP|P07525|Naja atra,Cytotoxin,Elapidae,Naja,Naja atra,4.0,Short-chain,3FTx,,,,,,,,,,,,,,,,,,
SP|P0CH80|Naja kaouthia,Cytotoxin,Elapidae,Naja,Naja kaouthia,4.0,Short-chain,3FTx,,,,,,,,,,,,,,,,,,
SP|A0A0U5AUY6|Naja naja,Cytotoxin,Elapidae,Naja,Naja naja,,,,,,,,,,,,,,,,,,,,,
SP|P01440|Naja naja,Cytotoxin,Elapidae,Naja,Naja naja,4.0,Short-chain,3FTx,,,,,,,,,,,,,,,,,,
SP|P01468|Naja pallida,Cytotoxin,Elapidae,Naja,Naja pallida,4.0,Short-chain,3FTx,,,,,,,,,,,,,,,,,,
SP|P01467|Naja mossambica,Cytotoxin,Elapidae,Naja,Naja mossambica,4.0,Short-chain,3FTx,,,,,Cell lysis,Cell membrane,5.0,False,,,,,,,,,,
SP|P01469|Naja mossambica,Cytotoxin,Elapidae,Naja,Naja mossambica,4.0,Short-chain,3FTx,,,,,Cell lysis,Cell membrane,5.0,True,,,,,,,,,,
SP|P01458|Naja nivea,Cytotoxin,Elapidae,Naja,Naja nivea,4.0,Short-chain,3FTx,,,,,,,,,,,,,,,,,,
SP|P01470|Naja mossambica,Cytotoxin,Elapidae,Naja,Naja mossambica,4.0,Short-chain,3FTx,,,,,Cell lysis,Cell membrane,5.0,False,,,,,,,,,,
SP|P0DSN1|Naja nigricollis,,Elapidae,Naja,Naja nigricollis,4.0,Short-chain,3FTx,,,,,,,,,,,,,,,,,,
NCBI|MICSU_IACN01083864.1_C451_215|Micrurus surinamensis,,Elapidae,Micrurus,Micrurus surinamensis,,,,,,,,,,,,,,,,,,,,,
NCBI|MICSU_IACN01083858.1_C259_26|Micrurus surinamensis,,Elapidae,Micrurus,Micrurus surinamensis,,,,,,,,,,,,,,,,,,,,,
NCBI|Tele_NC_045548_1_gene_1_mRNA_7_mka|Thamnophis elegans,,Colubridae,Thamnophis,Thamnophis elegans,,,,,,,,,,,,,,,,,,,,,
NCBI|CROTI_XR_005555300.1_149_355|Crotalus tigris,,Viperidae,Crotalus,Crotalus tigris,,,,,,,,,,,,,,,,,,,,,
NCBI|CROTI_XR_005557464.1_96_332|Crotalus tigris,,Viperidae,Crotalus,Crotalus tigris,,,,,,,,,,,,,,,,,,,,,
NCBI|Tele_NC_045548_1_gene_1_mRNA_1_mka|Thamnophis elegans,,Colubridae,Thamnophis,Thamnophis elegans,,,,,,,,,,,,,,,,,,,,,
NCBI|Tele_NC_045548_1_gene_1_mRNA_10_mka|Thamnophis elegans,,Colubridae,Thamnophis,Thamnophis elegans,,,,,,,,,,,,,,,,,,,,,
NCBI|Tele_NC_045548_1_gene_1_mRNA_2_mka|Thamnophis elegans,,Colubridae,Thamnophis,Thamnophis elegans,,,,,,,,,,,,,,,,,,,,,
SP|P86094|Micrurus surinamensis,Short neurotoxin,Elapidae,Micrurus,Micrurus surinamensis,4.0,Short-chain,3FTx,,,,,,,,,,,,,,,,,,
NCBI|MICCO_IACJ01155703.1_C232_2|Micrurus corallinus,,Elapidae,Micrurus,Micrurus corallinus,,,,,,,,,,,,,,,,,,,,,
SP|P01459|Naja annulifera,Cytotoxin,Elapidae,Naja,Naja annulifera,4.0,Short-chain,3FTx,,,,,,,,,,,,,,,,,,
NCBI|Pgut_NW_023031289_1_mka|Pantherophis guttatus,,Colubridae,Pantherophis,Pantherophis guttatus,,,,,,,,,,,,,,,,,,,,,
SP|C0HJB0|Dendroaspis angusticeps,Mambalgin,Elapidae,Dendroaspis,Dendroaspis angusticeps,4.0,Short-chain,3FTx,,,,,Allosteric modulator,Acid-sensing ion channel (ASIC),2.0,False,,,,,,,,,,
NCBI|CROTI_XR_005557461.1_417_620|Crotalus tigris,,Viperidae,Crotalus,Crotalus tigris,,,,,,,,,,,,,,,,,,,,,
NCBI|Nnaj_CM019150_1_np121212_gene_1_mRNA_6_mka|Naja naja,,Elapidae,Naja,Naja naja,,,,,,,,,,,,,,,,,,,,,
None|Chmy_13|Chelonia mydas,,Cheloniidae,Chelonia,Chelonia mydas,1.0,Ly-6,Ly-6,,,,,,,,,,,,,,,,,,
None|Chmy_1|Chelonia mydas,,Cheloniidae,Chelonia,Chelonia mydas,1.0,Ly-6,Ly-6,,,,,,,,,,,,,,,,,,
None|Xetr_3|Xenopus tropicalis,,Pipidae,Xenopus,Xenopus tropicalis,1.0,Ly-6,Ly-6,,,,,,,,,,,,,,,,,,
NCBI|MICCO_IACJ01078504.1_47_283|Micrurus corallinus,,Elapidae,Micrurus,Micrurus corallinus,,,,,,,,,,,,,,,,,,,,,
NCBI|MICLE_IACK01013110.1_53_289|Micrurus lemniscatus lemniscatus,,Elapidae,Micrurus,Micrurus lemniscatus lemniscatus,,,,,,,,,,,,,,,,,,,,,
NCBI|MICLE_IACK01096271.1_C304_71|Micrurus lemniscatus lemniscatus,,Elapidae,Micrurus,Micrurus lemniscatus lemniscatus,,,,,,,,,,,,,,,,,,,,,
NCBI|MICSP_IACM01130693.1_C333_100|Micrurus spixii,,Elapidae,Micrurus,Micrurus spixii,,,,,,,,,,,,,,,,,,,,,
NCBI|THAEL_XR_004255865.1_31_267|Thamnophis elegans,,Colubridae,Thamnophis,Thamnophis elegans,,,,,,,,,,,,,,,,,,,,,
NCBI|Tele_NC_045548_1_gene_1_mRNA_15_mka|Thamnophis elegans,,Colubridae,Thamnophis,Thamnophis elegans,,,,,,,,,,,,,,,,,,,,,
NCBI|MICLE_IACK01096298.1_C319_71|Micrurus lemniscatus lemniscatus,,Elapidae,Micrurus,Micrurus lemniscatus lemniscatus,,,,,,,,,,,,,,,,,,,,,
NCBI|MICCO_IACJ01062274.1_C457_209|Micrurus corallinus,,Elapidae,Micrurus,Micrurus corallinus,,,,,,,,,,,,,,,,,,,,,
SP|A1IVR9|Bungarus candidus,Alpha-elapitoxin,Elapidae,Bungarus,Bungarus candidus,,,,,,,class2a,,,,,,,,,,,,,,
SP|A1IVR8|Bungarus candidus,Alpha-elapitoxin,Elapidae,Bungarus,Bungarus candidus,,,,,,,class2a,,,,,,,,,,,,,,
None|Rhabdophis_subminiatus_unigene52075|Rhabdophis subminiatus,,Colubridae,Rhabdophis,Rhabdophis subminiatus,3.0,Basal,3FTx,,,,,,,,,,,,,,,,,,
None|Vako_dn3|Varanus komodoensis,,Varanidae,Varanus,Varanus komodoensis,1.0,Ly-6,Ly-6,,,,,,,,,,,,,,,,,,
NCBI|MICLE_IACK01171799.1_C289_41|Micrurus lemniscatus lemniscatus,,Elapidae,Micrurus,Micrurus lemniscatus lemniscatus,,,,,,,,,,,,,,,,,,,,,
NCBI|MICLE_IACK01096299.1_C319_71|Micrurus lemniscatus lemniscatus,,Elapidae,Micrurus,Micrurus lemniscatus lemniscatus,,,,,,,,,,,,,,,,,,,,,
NCBI|Pgut_NW_023011746_1_mka|Pantherophis guttatus,,Colubridae,Pantherophis,Pantherophis guttatus,,,,,,,,,,,,,,,,,,,,,
NCBI|MICSP_IACM01148308.1_C341_108|Micrurus spixii,,Elapidae,Micrurus,Micrurus spixii,,,,,,,,,,,,,,,,,,,,,
NCBI|MICCO_IACJ01157475.1_C340_104|Micrurus corallinus,,Elapidae,Micrurus,Micrurus corallinus,,,,,,,,,,,,,,,,,,,,,
NCBI|MICSP_IACM01156860.1_C373_146|Micrurus spixii,,Elapidae,Micrurus,Micrurus spixii,,,,,,,,,,,,,,,,,,,,,
NCBI|ATRAT_GAMF01050194.1_30_284|Atractaspis aterrima,,Lamprophiidae,Atractaspis,Atractaspis aterrima,,,,,,,,,,,,,,,,,,,,,
